eventid,ip,label
1,182.253.226.212,3
1,191.232.163.135,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
1,63.240.240.74,3
1,5.188.86.219,3
1,5.188.87.57,3
1,88.214.26.90,3
1,111.62.12.169,3
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
1,112.85.42.94,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,112.85.42.94,3
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,112.85.42.94,3
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
1,141.98.81.150,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
1,14.225.7.45,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,174.138.44.30,3
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,182.253.226.212,3
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,3
0,42.98.214.38,0
1,42.98.214.38,2
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,1
1,42.98.214.38,2
1,42.98.214.38,2
1,106.13.81.18,3
1,112.158.118.159,3
1,59.126.246.47,3
0,59.126.246.47,0
1,59.126.246.47,2
1,59.126.246.47,2
1,59.126.246.47,1
1,59.126.246.47,2
1,59.126.246.47,1
1,59.126.246.47,2
1,125.212.233.50,3
1,59.126.246.47,2
1,59.126.246.47,2
1,59.126.246.47,2
1,59.126.246.47,2
1,59.126.246.47,1
1,59.126.246.47,2
1,59.126.246.47,2
1,130.180.8.150,3
1,140.143.201.236,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,63.240.240.74,3
1,141.98.81.150,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,182.253.226.212,3
1,14.225.7.45,3
1,191.232.163.135,3
1,130.180.8.150,3
1,111.62.12.169,3
1,106.13.81.18,3
1,174.138.44.30,3
1,193.105.134.45,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.158.118.159,3
1,112.85.42.94,3
1,125.212.233.50,3
1,141.98.81.150,3
1,88.214.26.92,3
1,112.85.42.94,3
1,63.240.240.74,3
1,112.85.42.94,3
1,112.85.42.94,3
1,5.188.86.219,3
1,182.253.226.212,3
1,5.188.87.57,3
1,140.143.201.236,3
1,130.180.8.150,3
1,141.98.81.150,3
1,14.225.7.45,3
1,106.13.81.18,3
1,88.214.26.90,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,177.0.129.64,3
1,177.0.129.64,3
1,112.158.118.159,3
1,174.138.44.30,3
1,177.0.129.64,3
1,177.0.129.64,3
1,111.62.12.169,3
0,177.0.129.64,0
1,177.0.129.64,2
1,177.0.129.64,2
1,177.0.129.64,1
1,177.0.129.64,2
1,177.0.129.64,1
1,177.0.129.64,2
1,177.0.129.64,2
1,125.212.233.50,3
1,177.0.129.64,2
1,177.0.129.64,2
1,177.0.129.64,2
1,177.0.129.64,1
1,177.0.129.64,2
1,177.0.129.64,2
1,182.253.226.212,3
1,191.232.163.135,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
1,63.240.240.74,3
1,14.225.7.45,3
1,140.143.201.236,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.13.81.18,3
1,141.98.81.138,3
1,141.98.81.138,3
1,182.253.226.212,3
1,112.158.118.159,3
1,130.180.8.150,3
1,174.138.44.30,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,125.212.233.50,3
1,111.62.12.169,3
1,14.225.7.45,3
1,63.240.240.74,3
1,112.85.42.94,3
1,88.214.26.92,3
1,112.85.42.94,3
1,112.85.42.94,3
1,106.13.81.18,3
1,191.232.163.135,3
1,182.253.226.212,3
1,130.180.8.150,3
1,140.143.201.236,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.158.118.159,3
1,88.214.26.90,3
1,174.138.44.30,3
1,14.225.7.45,3
1,63.240.240.74,3
1,125.212.233.50,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,130.180.8.150,3
1,182.253.226.212,3
1,111.62.12.169,3
1,106.13.81.18,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,14.225.7.45,3
1,112.158.118.159,3
1,130.180.8.150,3
1,191.232.163.135,3
1,140.143.201.236,3
1,174.138.44.30,3
1,112.85.42.94,3
1,63.240.240.74,3
1,112.85.42.94,3
1,182.253.226.212,3
1,112.85.42.94,3
1,125.212.233.50,3
1,106.13.81.18,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,111.62.12.169,3
1,88.214.26.92,3
1,130.180.8.150,3
1,14.225.7.45,3
1,112.85.42.94,3
1,193.105.134.45,3
1,112.85.42.94,3
1,182.253.226.212,3
1,112.85.42.94,3
1,112.158.118.159,3
1,5.182.39.97,3
1,63.240.240.74,3
1,174.138.44.30,3
1,88.214.26.90,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,125.212.233.50,3
1,106.13.81.18,3
1,140.143.201.236,3
1,130.180.8.150,3
1,191.232.163.135,3
1,14.225.7.45,3
1,182.253.226.212,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,111.62.12.169,3
0,5.188.86.219,0
1,89.212.162.78,3
1,112.158.118.159,3
1,63.240.240.74,3
1,130.180.8.150,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,141.98.81.150,0
1,106.13.81.18,3
1,174.138.44.30,3
1,141.98.81.138,3
1,125.212.233.50,3
1,182.253.226.212,3
1,14.225.7.45,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.86.168,0
1,130.180.8.150,3
0,88.214.26.92,0
1,191.232.163.135,3
1,112.158.118.159,3
1,63.240.240.74,3
1,111.62.12.169,3
1,140.143.201.236,3
1,182.253.226.212,3
1,106.13.81.18,3
1,14.225.7.45,3
1,112.85.42.94,3
1,112.85.42.94,3
1,174.138.44.30,3
1,112.85.42.94,3
1,125.212.233.50,3
0,88.214.26.90,0
1,130.180.8.150,3
0,5.188.86.219,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,182.253.226.212,3
1,63.240.240.74,3
1,112.158.118.159,3
0,88.214.26.90,0
1,106.13.81.18,3
1,14.225.7.45,3
1,130.180.8.150,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,140.143.201.236,3
1,111.62.12.169,3
1,125.212.233.50,3
1,191.232.163.135,3
1,174.138.44.30,3
0,5.188.86.168,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,182.253.226.212,3
0,88.214.26.89,0
1,63.240.240.74,3
1,130.180.8.150,3
1,14.225.7.45,3
1,112.158.118.159,3
1,112.85.42.94,3
0,88.214.26.92,0
1,112.85.42.94,3
1,112.85.42.94,3
1,106.13.81.18,3
0,88.214.26.90,0
1,182.253.226.212,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.86.221,0
1,125.212.233.50,3
1,174.138.44.30,3
1,111.62.12.169,3
0,5.188.86.219,0
0,141.98.81.150,0
1,130.180.8.150,3
0,88.214.26.93,0
1,191.232.163.135,3
1,14.225.7.45,3
1,140.143.201.236,3
1,63.240.240.74,3
1,112.158.118.159,3
0,88.214.26.89,0
1,106.13.81.18,3
1,182.253.226.212,3
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
0,88.214.26.93,0
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,130.180.8.150,3
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,88.214.26.93,0
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
0,5.188.86.178,0
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,3
0,219.78.130.38,0
1,219.78.130.38,2
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,1
1,219.78.130.38,2
1,219.78.130.38,2
0,88.214.26.92,0
0,88.214.26.90,0
1,125.212.233.50,3
1,174.138.44.30,3
1,14.225.7.45,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,111.62.12.169,3
1,63.240.240.74,3
1,182.253.226.212,3
0,88.214.26.89,0
0,88.214.26.93,0
1,112.158.118.159,3
1,130.180.8.150,3
1,106.13.81.18,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
0,88.214.26.90,0
1,191.232.163.135,3
0,5.188.86.221,0
0,5.188.86.219,0
1,140.143.201.236,3
1,14.225.7.45,3
1,125.212.233.50,3
1,174.138.44.30,3
1,182.253.226.212,3
1,141.98.81.150,3
1,130.180.8.150,3
1,63.240.240.74,3
0,88.214.26.89,0
1,141.98.81.150,3
1,106.13.81.18,3
1,111.62.12.169,3
1,112.158.118.159,3
1,5.182.39.97,3
0,5.188.86.178,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,14.225.7.45,3
1,182.253.226.212,3
1,130.180.8.150,3
0,88.214.26.93,0
1,125.212.233.50,3
0,88.214.26.93,0
1,141.98.81.150,3
1,174.138.44.30,3
0,88.214.26.89,0
1,191.232.163.135,3
0,88.214.26.97,0
1,112.85.42.94,3
1,112.85.42.94,3
1,63.240.240.74,3
1,112.85.42.94,3
1,112.158.118.159,3
0,5.188.86.221,0
1,130.180.8.150,3
1,182.253.226.212,3
1,140.143.201.236,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,92.222.72.234,3
0,5.188.86.219,0
1,14.225.7.45,3
1,94.180.247.20,3
1,111.62.12.169,3
1,89.212.162.78,3
0,88.214.26.93,0
1,218.161.111.67,3
0,88.214.26.89,0
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,125.212.233.50,3
0,218.161.111.67,0
1,218.161.111.67,2
1,218.161.111.67,2
1,218.161.111.67,1
1,218.161.111.67,2
1,218.161.111.67,1
1,218.161.111.67,2
1,174.138.44.30,3
1,63.240.240.74,3
0,88.214.26.93,0
1,130.180.8.150,3
1,182.253.226.212,3
1,112.158.118.159,3
1,14.225.7.45,3
0,5.188.87.58,0
0,5.188.86.165,0
1,191.232.163.135,3
0,5.188.86.168,0
1,111.62.12.169,3
1,130.180.8.150,3
1,125.212.233.50,3
0,195.3.147.47,0
1,182.253.226.212,3
1,63.240.240.74,3
1,174.138.44.30,3
1,37.139.2.218,3
0,5.188.86.168,0
0,5.188.86.165,0
0,88.214.26.92,0
1,14.225.7.45,3
1,112.158.118.159,3
1,140.143.201.236,3
0,94.180.247.20,0
1,112.85.42.94,3
1,94.180.247.20,3
1,94.180.247.20,2
1,112.85.42.94,3
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,1
1,94.180.247.20,2
1,94.180.247.20,2
1,130.180.8.150,3
1,94.180.247.20,2
1,112.85.42.94,3
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,1
1,94.180.247.20,2
1,94.180.247.20,1
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
0,5.188.86.165,0
1,94.180.247.20,2
1,94.180.247.20,2
1,182.253.226.212,3
0,5.188.87.58,0
0,5.188.86.168,0
0,88.214.26.93,0
1,191.232.163.135,3
1,125.212.233.50,3
0,5.188.87.58,0
1,111.62.12.169,3
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,63.240.240.74,3
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,174.138.44.30,3
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
1,14.225.7.45,3
1,81.17.88.1,3
0,81.17.88.1,0
1,81.17.88.1,2
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,1
1,81.17.88.1,2
1,81.17.88.1,2
0,5.188.86.165,0
1,130.180.8.150,3
1,112.158.118.159,3
1,142.93.121.47,3
0,5.188.86.165,0
1,112.85.42.94,3
1,182.253.226.212,3
0,5.188.86.168,0
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
1,94.180.247.20,2
0,5.188.86.168,0
0,5.188.87.58,0
1,141.98.81.150,3
1,106.12.186.91,3
1,94.180.247.20,3
1,112.85.42.94,3
1,112.85.42.94,3
0,5.188.86.165,0
1,112.85.42.94,3
1,130.180.8.150,3
0,5.188.87.58,0
1,125.212.233.50,3
1,14.225.7.45,3
0,5.188.87.58,0
1,63.240.240.74,3
1,182.253.226.212,3
1,174.138.44.30,3
1,112.85.42.94,3
1,112.85.42.94,3
1,112.85.42.94,3
1,111.62.12.169,3
1,94.180.247.20,3
0,5.188.86.168,0
1,112.158.118.159,3
1,191.232.163.135,3
0,88.214.26.89,0
1,140.143.201.236,3
0,88.214.26.97,0
0,5.188.86.165,0
0,5.188.86.165,0
1,45.169.111.238,3
0,5.188.87.58,0
0,92.222.72.234,0
1,92.222.72.234,3
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,1
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,2
1,92.222.72.234,1
1,92.222.72.234,2
1,92.222.72.234,1
1,112.85.42.94,3
1,92.222.72.234,2
1,92.222.72.234,2
